"id","cut_id","size","description","status","tags","created_by","created_at","updated_at","deleted_at"
"725","80","300","","",NULL,"","2025-10-18 14:54:59","",""
"726","80","300","","",NULL,"","2025-10-18 14:54:59","",""
"727","80","300","","",NULL,"","2025-10-18 14:54:59","",""
"728","80","300","","",NULL,"","2025-10-18 14:54:59","",""
"729","81","300","","",NULL,"","2025-10-18 14:54:59","",""
"730","81","300","","",NULL,"","2025-10-18 14:54:59","",""
"731","81","300","","",NULL,"","2025-10-18 14:54:59","",""
"732","81","300","","",NULL,"","2025-10-18 14:54:59","",""
"733","81","300","","",NULL,"","2025-10-18 14:54:59","",""
"734","81","300","","",NULL,"","2025-10-18 14:54:59","",""
"735","81","300","","",NULL,"","2025-10-18 14:54:59","",""
"736","81","300","","",NULL,"","2025-10-18 14:54:59","",""
"737","81","300","","",NULL,"","2025-10-18 14:54:59","",""
"738","81","300","","",NULL,"","2025-10-18 14:54:59","",""
"739","82","300","","",NULL,"","2025-10-18 14:54:59","",""
"740","82","300","","",NULL,"","2025-10-18 14:54:59","",""
"741","82","200","","",NULL,"","2025-10-18 14:54:59","",""
"742","83","300","","",NULL,"","2025-10-18 14:54:59","",""
"743","83","300","","",NULL,"","2025-10-18 14:54:59","",""
"744","83","300","","",NULL,"","2025-10-18 14:54:59","",""
"745","83","300","","",NULL,"","2025-10-18 14:54:59","",""
"746","83","300","","",NULL,"","2025-10-18 14:54:59","",""
"747","83","300","","",NULL,"","2025-10-18 14:54:59","",""
"748","83","300","","",NULL,"","2025-10-18 14:54:59","",""
"749","83","300","","",NULL,"","2025-10-18 14:54:59","",""
"750","83","300","","",NULL,"","2025-10-18 14:54:59","",""
"751","84","300","","",NULL,"","2025-10-18 14:54:59","",""
"752","84","300","","",NULL,"","2025-10-18 14:54:59","",""
"753","84","300","","",NULL,"","2025-10-18 14:54:59","",""
"754","84","300","","",NULL,"","2025-10-18 14:54:59","",""
"755","84","300","","",NULL,"","2025-10-18 14:54:59","",""
"756","85","300","","",NULL,"","2025-10-18 14:54:59","",""
"757","85","200","","",NULL,"","2025-10-18 14:54:59","",""
"758","86","300","","",NULL,"","2025-10-18 14:54:59","",""
"759","86","300","","",NULL,"","2025-10-18 14:54:59","",""
"760","86","300","","",NULL,"","2025-10-18 14:54:59","",""
"761","86","300","","",NULL,"","2025-10-18 14:54:59","",""
"762","86","300","","",NULL,"","2025-10-18 14:54:59","",""
"763","86","300","","",NULL,"","2025-10-18 14:54:59","",""
"764","86","210","","",NULL,"","2025-10-18 14:54:59","",""
"765","87","300","","",NULL,"","2025-10-18 14:54:59","",""
"766","87","300","","",NULL,"","2025-10-18 14:54:59","",""
"767","87","300","","",NULL,"","2025-10-18 14:54:59","",""
"768","87","300","","",NULL,"","2025-10-18 14:54:59","",""
"769","87","300","","",NULL,"","2025-10-18 14:54:59","",""
"770","87","300","","",NULL,"","2025-10-18 14:54:59","",""
"771","87","300","","",NULL,"","2025-10-18 14:54:59","",""
"772","87","300","","",NULL,"","2025-10-18 14:54:59","",""
"773","87","300","","",NULL,"","2025-10-18 14:54:59","",""
"774","87","300","","",NULL,"","2025-10-18 14:54:59","",""
"775","88","300","","",NULL,"","2025-10-18 14:54:59","",""
"776","88","300","","",NULL,"","2025-10-18 14:54:59","",""
"777","88","300","","",NULL,"","2025-10-18 14:54:59","",""
"778","88","300","","",NULL,"","2025-10-18 14:54:59","",""
"779","88","300","","",NULL,"","2025-10-18 14:54:59","",""
"780","88","300","","",NULL,"","2025-10-18 14:54:59","",""
"781","88","300","","",NULL,"","2025-10-18 14:54:59","",""
"782","88","300","","",NULL,"","2025-10-18 14:54:59","",""
"783","88","300","","",NULL,"","2025-10-18 14:54:59","",""
"784","88","300","","",NULL,"","2025-10-18 14:54:59","",""
"785","89","300","","",NULL,"","2025-10-18 14:54:59","",""
"786","89","300","","",NULL,"","2025-10-18 14:54:59","",""
"787","89","300","","",NULL,"","2025-10-18 14:54:59","",""
"788","89","300","","",NULL,"","2025-10-18 14:54:59","",""
"789","89","300","","",NULL,"","2025-10-18 14:54:59","",""
"799","90","500","","",NULL,"","2025-10-18 14:54:59","",""
"800","90","500","","",NULL,"","2025-10-18 14:54:59","",""
"801","90","500","","",NULL,"","2025-10-18 14:54:59","",""
"802","90","500","","",NULL,"","2025-10-18 14:54:59","",""
"803","90","500","","",NULL,"","2025-10-18 14:54:59","",""
"804","90","153","","",NULL,"","2025-10-18 14:54:59","",""
"805","91","300","","",NULL,"","2025-10-18 14:54:59","",""
"806","91","300","","",NULL,"","2025-10-18 14:54:59","",""
"807","91","300","","",NULL,"","2025-10-18 14:54:59","",""
"808","91","300","","",NULL,"","2025-10-18 14:54:59","",""
"809","91","300","","",NULL,"","2025-10-18 14:54:59","",""
"810","91","300","","",NULL,"","2025-10-18 14:54:59","",""
"811","91","300","","",NULL,"","2025-10-18 14:54:59","",""
"812","91","300","","",NULL,"","2025-10-18 14:54:59","",""
"813","91","300","","",NULL,"","2025-10-18 14:54:59","",""
"814","91","300","","",NULL,"","2025-10-18 14:54:59","",""
"815","92","300","","",NULL,"","2025-10-18 14:54:59","",""
"816","92","300","","",NULL,"","2025-10-18 14:54:59","",""
"817","92","300","","",NULL,"","2025-10-18 14:54:59","",""
"818","92","300","","",NULL,"","2025-10-18 14:54:59","",""
"819","92","300","","",NULL,"","2025-10-18 14:54:59","",""
"820","92","300","","",NULL,"","2025-10-18 14:54:59","",""
"821","92","300","","",NULL,"","2025-10-18 14:54:59","",""
"822","92","300","","",NULL,"","2025-10-18 14:54:59","",""
"823","92","300","","",NULL,"","2025-10-18 14:54:59","",""
"824","92","300","","",NULL,"","2025-10-18 14:54:59","",""
"825","93","300","","",NULL,"","2025-10-18 14:54:59","",""
"826","93","300","","",NULL,"","2025-10-18 14:54:59","",""
"827","93","300","","",NULL,"","2025-10-18 14:54:59","",""
"828","93","300","","",NULL,"","2025-10-18 14:54:59","",""
"829","93","300","","",NULL,"","2025-10-18 14:54:59","",""
"830","93","300","","",NULL,"","2025-10-18 14:54:59","",""
"831","93","300","","",NULL,"","2025-10-18 14:54:59","",""
"832","93","300","","",NULL,"","2025-10-18 14:54:59","",""
"833","93","300","","",NULL,"","2025-10-18 14:54:59","",""
"834","94","300","","",NULL,"","2025-10-18 14:54:59","",""
"835","94","300","","",NULL,"","2025-10-18 14:54:59","",""
"836","94","300","","",NULL,"","2025-10-18 14:54:59","",""
"837","94","300","","",NULL,"","2025-10-18 14:54:59","",""
"838","94","300","","",NULL,"","2025-10-18 14:54:59","",""
"839","94","300","","",NULL,"","2025-10-18 14:54:59","",""
"840","94","300","","",NULL,"","2025-10-18 14:54:59","",""
"841","94","300","","",NULL,"","2025-10-18 14:54:59","",""
"842","94","300","","",NULL,"","2025-10-18 14:54:59","",""
"843","94","300","","",NULL,"","2025-10-18 14:54:59","",""
"844","95","500","","",NULL,"","2025-10-18 14:54:59","",""
"845","95","500","","",NULL,"","2025-10-18 14:54:59","",""
"846","95","500","","",NULL,"","2025-10-18 14:54:59","",""
"847","95","500","","",NULL,"","2025-10-18 14:54:59","",""
"848","95","500","","",NULL,"","2025-10-18 14:54:59","",""
"849","95","500","","",NULL,"","2025-10-18 14:54:59","",""
"850","95","500","","",NULL,"","2025-10-18 14:54:59","",""
"851","95","500","","",NULL,"","2025-10-18 14:54:59","",""
"852","95","500","","",NULL,"","2025-10-18 14:54:59","",""
"853","95","500","","",NULL,"","2025-10-18 14:54:59","",""
"854","96","300","","",NULL,"","2025-10-18 14:54:59","",""
"855","96","300","","",NULL,"","2025-10-18 14:54:59","",""
"856","96","300","","",NULL,"","2025-10-18 14:54:59","",""
"857","96","300","","",NULL,"","2025-10-18 14:54:59","",""
"858","96","300","","",NULL,"","2025-10-18 14:54:59","",""
"859","96","300","","",NULL,"","2025-10-18 14:54:59","",""
"860","96","300","","",NULL,"","2025-10-18 14:54:59","",""
"861","96","300","","",NULL,"","2025-10-18 14:54:59","",""
"862","96","300","","",NULL,"","2025-10-18 14:54:59","",""
"863","96","300","","",NULL,"","2025-10-18 14:54:59","",""
"864","97","300","","",NULL,"","2025-10-18 14:54:59","",""
"865","97","300","","",NULL,"","2025-10-18 14:54:59","",""
"866","97","300","","",NULL,"","2025-10-18 14:54:59","",""
"867","97","300","","",NULL,"","2025-10-18 14:54:59","",""
"868","97","300","","",NULL,"","2025-10-18 14:54:59","",""
"869","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"870","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"871","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"872","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"873","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"874","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"875","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"876","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"877","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"878","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"879","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"880","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"881","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"882","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"883","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"884","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"885","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"886","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"887","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"888","98","300","","",NULL,"","2025-10-18 14:54:59","",""
"889","99","300","","",NULL,"","2025-10-18 14:54:59","",""
"890","99","300","","",NULL,"","2025-10-18 14:54:59","",""
"891","99","300","","",NULL,"","2025-10-18 14:54:59","",""
"892","99","300","","",NULL,"","2025-10-18 14:54:59","",""
"893","99","300","","",NULL,"","2025-10-18 14:54:59","",""
"894","100","300","","",NULL,"","2025-10-18 14:54:59","",""
"895","100","300","","",NULL,"","2025-10-18 14:54:59","",""
"896","100","300","","",NULL,"","2025-10-18 14:54:59","",""
"897","100","300","","",NULL,"","2025-10-18 14:54:59","",""
"898","100","300","","",NULL,"","2025-10-18 14:54:59","",""
"899","100","300","","",NULL,"","2025-10-18 14:54:59","",""
"900","100","300","","",NULL,"","2025-10-18 14:54:59","",""
"901","100","300","","",NULL,"","2025-10-18 14:54:59","",""
"902","100","300","","",NULL,"","2025-10-18 14:54:59","",""
"903","100","300","","",NULL,"","2025-10-18 14:54:59","",""
"904","101","300","","",NULL,"","2025-10-18 14:54:59","",""
"905","101","300","","",NULL,"","2025-10-18 14:54:59","",""
"906","101","300","","",NULL,"","2025-10-18 14:54:59","",""
"907","101","300","","",NULL,"","2025-10-18 14:54:59","",""
"908","101","300","","",NULL,"","2025-10-18 14:54:59","",""
"909","102","500","","",NULL,"","2025-10-18 14:54:59","",""
"910","102","500","","",NULL,"","2025-10-18 14:54:59","",""
"911","102","500","","",NULL,"","2025-10-18 14:54:59","",""
"912","102","500","","",NULL,"","2025-10-18 14:54:59","",""
"913","102","500","","",NULL,"","2025-10-18 14:54:59","",""
"914","102","500","","",NULL,"","2025-10-18 14:54:59","",""
"915","102","500","","",NULL,"","2025-10-18 14:54:59","",""
"916","102","500","","",NULL,"","2025-10-18 14:54:59","",""
"917","102","500","","",NULL,"","2025-10-18 14:54:59","",""
"918","102","500","","",NULL,"","2025-10-18 14:54:59","",""
"919","103","300","","",NULL,"","2025-10-18 14:54:59","",""
"920","103","300","","",NULL,"","2025-10-18 14:54:59","",""
"921","103","300","","",NULL,"","2025-10-18 14:54:59","",""
"922","103","300","","",NULL,"","2025-10-18 14:54:59","",""
"923","103","300","","",NULL,"","2025-10-18 14:54:59","",""
"924","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"925","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"926","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"927","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"928","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"929","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"930","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"931","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"932","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"933","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"934","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"935","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"936","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"937","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"938","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"939","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"940","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"941","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"942","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"943","105","300","","",NULL,"","2025-10-18 14:54:59","",""
"944","104","500","","",NULL,"","2025-10-18 14:54:59","",""
"945","104","500","","",NULL,"","2025-10-18 14:54:59","",""
"946","104","500","","",NULL,"","2025-10-18 14:54:59","",""
"947","104","500","","",NULL,"","2025-10-18 14:54:59","",""
"948","104","500","","",NULL,"","2025-10-18 14:54:59","",""
"949","104","500","","",NULL,"","2025-10-18 14:54:59","",""
"950","106","300","","",NULL,"","2025-10-18 14:54:59","",""
"951","106","300","","",NULL,"","2025-10-18 14:54:59","",""
"952","106","300","","",NULL,"","2025-10-18 14:54:59","",""
"953","106","300","","",NULL,"","2025-10-18 14:54:59","",""
"954","106","300","","",NULL,"","2025-10-18 14:54:59","",""
"955","106","300","","",NULL,"","2025-10-18 14:54:59","",""
"956","106","200","","",NULL,"","2025-10-18 14:54:59","",""
"958","107","300","","",NULL,"","2025-10-18 14:54:59","",""
"959","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"960","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"961","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"962","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"963","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"964","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"965","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"966","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"967","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"968","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"969","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"970","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"971","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"972","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"973","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"974","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"975","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"976","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"977","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"978","108","300","","",NULL,"","2025-10-18 14:54:59","",""
"979","109","300","","",NULL,"","2025-10-18 14:54:59","",""
"980","109","300","","",NULL,"","2025-10-18 14:54:59","",""
"981","109","300","","",NULL,"","2025-10-18 14:54:59","",""
"982","109","300","","",NULL,"","2025-10-18 14:54:59","",""
"983","109","300","","",NULL,"","2025-10-18 14:54:59","",""
"984","109","300","","",NULL,"","2025-10-18 14:54:59","",""
"985","109","300","","",NULL,"","2025-10-18 14:54:59","",""
"986","109","300","","",NULL,"","2025-10-18 14:54:59","",""
"987","109","300","","",NULL,"","2025-10-18 14:54:59","",""
"988","109","300","","",NULL,"","2025-10-18 14:54:59","",""
"989","110","300","","",NULL,"","2025-10-18 14:54:59","",""
"989","111","300","","",NULL,"","2025-10-18 14:54:59","",""
"990","110","300","","",NULL,"","2025-10-18 14:54:59","",""
"990","111","300","","",NULL,"","2025-10-18 14:54:59","",""
"991","110","300","","",NULL,"","2025-10-18 14:54:59","",""
"991","111","300","","",NULL,"","2025-10-18 14:54:59","",""
"992","110","300","","",NULL,"","2025-10-18 14:54:59","",""
"992","111","300","","",NULL,"","2025-10-18 14:54:59","",""
"993","110","300","","",NULL,"","2025-10-18 14:54:59","",""
"993","111","300","","",NULL,"","2025-10-18 14:54:59","",""
"994","110","300","","",NULL,"","2025-10-18 14:54:59","",""
"994","111","300","","",NULL,"","2025-10-18 14:54:59","",""
"995","110","300","","",NULL,"","2025-10-18 14:54:59","",""
"995","111","300","","",NULL,"","2025-10-18 14:54:59","",""
"996","110","300","","",NULL,"","2025-10-18 14:54:59","",""
"996","111","300","","",NULL,"","2025-10-18 14:54:59","",""
"997","110","300","","",NULL,"","2025-10-18 14:54:59","",""
"997","111","300","","",NULL,"","2025-10-18 14:54:59","",""
"998","110","300","","",NULL,"","2025-10-18 14:54:59","",""
"998","111","300","","",NULL,"","2025-10-18 14:54:59","",""
"999","112","300","","",NULL,"","2025-10-18 14:54:59","",""
"1000","112","300","","",NULL,"","2025-10-18 14:54:59","",""
"1001","112","300","","",NULL,"","2025-10-18 14:54:59","",""
"1002","112","300","","",NULL,"","2025-10-18 14:54:59","",""
"1003","112","300","","",NULL,"","2025-10-18 14:54:59","",""
"1004","112","300","","",NULL,"","2025-10-18 14:54:59","",""
"1005","112","300","","",NULL,"","2025-10-18 14:54:59","",""
"1006","112","300","","",NULL,"","2025-10-18 14:54:59","",""
"1007","112","300","","",NULL,"","2025-10-18 14:54:59","",""
"1008","112","300","","",NULL,"","2025-10-18 14:54:59","",""
"1009","113","300","","",NULL,"","2025-10-18 14:54:59","",""
"1010","113","300","","",NULL,"","2025-10-18 14:54:59","",""
"1011","113","300","","",NULL,"","2025-10-18 14:54:59","",""
"1012","113","300","","",NULL,"","2025-10-18 14:54:59","",""
"1013","113","300","","",NULL,"","2025-10-18 14:54:59","",""
"1014","113","300","","",NULL,"","2025-10-18 14:54:59","",""
"1015","113","200","","",NULL,"","2025-10-18 14:54:59","",""
"1016","114","300","","",NULL,"","2025-10-18 14:54:59","",""
"1017","114","300","","",NULL,"","2025-10-18 14:54:59","",""
"1018","114","300","","",NULL,"","2025-10-18 14:54:59","",""
"1019","114","300","","",NULL,"","2025-10-18 14:54:59","",""
"1020","114","300","","",NULL,"","2025-10-18 14:54:59","",""
"1021","114","300","","",NULL,"","2025-10-18 14:54:59","",""
"1022","114","300","","",NULL,"","2025-10-18 14:54:59","",""
"1023","114","300","","",NULL,"","2025-10-18 14:54:59","",""
"1024","114","300","","",NULL,"","2025-10-18 14:54:59","",""
"1025","114","300","","",NULL,"","2025-10-18 14:54:59","",""
"1026","114","300","","",NULL,"","2025-10-18 14:54:59","",""
"1027","114","300","","",NULL,"","2025-10-18 14:54:59","",""
"1028","114","300","","",NULL,"","2025-10-18 14:54:59","",""
"1029","114","300","","",NULL,"","2025-10-18 14:54:59","",""
"1030","114","300","","",NULL,"","2025-10-18 14:54:59","",""
"1031","114","300","","",NULL,"","2025-10-18 14:54:59","",""
"1032","114","200","","",NULL,"","2025-10-18 14:54:59","",""
"1033","115","300","","",NULL,"","2025-10-18 14:54:59","",""
"1034","115","300","","",NULL,"","2025-10-18 14:54:59","",""
"1035","115","300","","",NULL,"","2025-10-18 14:54:59","",""
"1036","115","300","","",NULL,"","2025-10-18 14:54:59","",""
"1037","115","300","","",NULL,"","2025-10-18 14:54:59","",""
"1038","115","300","","",NULL,"","2025-10-18 14:54:59","",""
"1039","115","300","","",NULL,"","2025-10-18 14:54:59","",""
"1040","115","300","","",NULL,"","2025-10-18 14:54:59","",""
"1041","115","300","","",NULL,"","2025-10-18 14:54:59","",""
"1042","115","300","","",NULL,"","2025-10-18 14:54:59","",""
"1043","115","300","","",NULL,"","2025-10-18 14:54:59","",""
"1044","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1045","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1046","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1047","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1048","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1049","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1050","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1051","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1052","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1053","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1054","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1055","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1056","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1057","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1058","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1059","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1060","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1061","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1062","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1063","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1064","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1065","116","300","","",NULL,"","2025-10-18 14:54:59","",""
"1066","116","270","","",NULL,"","2025-10-18 14:54:59","",""
"1067","117","500","","",NULL,"","2025-10-18 14:54:59","",""
"1068","117","500","","",NULL,"","2025-10-18 14:54:59","",""
"1069","117","500","","",NULL,"","2025-10-18 14:54:59","",""
"1070","117","500","","",NULL,"","2025-10-18 14:54:59","",""
"1071","117","500","","",NULL,"","2025-10-18 14:54:59","",""
"1072","117","500","","",NULL,"","2025-10-18 14:54:59","",""
"1073","117","500","","",NULL,"","2025-10-18 14:54:59","",""
"1074","117","500","","",NULL,"","2025-10-18 14:54:59","",""
"1075","117","500","","",NULL,"","2025-10-18 14:54:59","",""
"1076","117","500","","",NULL,"","2025-10-18 14:54:59","",""
"1077","117","500","","",NULL,"","2025-10-18 14:54:59","",""
"1078","117","500","","",NULL,"","2025-10-18 14:54:59","",""
"1079","118","500","","",NULL,"","2025-10-18 14:54:59","",""
"1080","118","500","","",NULL,"","2025-10-18 14:54:59","",""
"1081","118","500","","",NULL,"","2025-10-18 14:54:59","",""
"1082","118","500","","",NULL,"","2025-10-18 14:54:59","",""
"1094","119","300","","",NULL,"","2025-10-18 14:54:59","",""
"1095","119","300","","",NULL,"","2025-10-18 14:54:59","",""
"1096","119","300","","",NULL,"","2025-10-18 14:54:59","",""
"1097","119","300","","",NULL,"","2025-10-18 14:54:59","",""
"1098","119","300","","",NULL,"","2025-10-18 14:54:59","",""
"1099","119","300","","",NULL,"","2025-10-18 14:54:59","",""
"1100","119","300","","",NULL,"","2025-10-18 14:54:59","",""
"1101","119","300","","",NULL,"","2025-10-18 14:54:59","",""
"1102","119","300","","",NULL,"","2025-10-18 14:54:59","",""
"1103","119","300","","",NULL,"","2025-10-18 14:54:59","",""
"1104","119","5","","",NULL,"","2025-10-18 14:54:59","",""
"1105","120","300","","",NULL,"","2025-10-18 14:54:59","",""
"1106","120","300","","",NULL,"","2025-10-18 14:54:59","",""
"1107","120","300","","",NULL,"","2025-10-18 14:54:59","",""
"1108","120","300","","",NULL,"","2025-10-18 14:54:59","",""
"1109","120","300","","",NULL,"","2025-10-18 14:54:59","",""
"1110","120","300","","",NULL,"","2025-10-18 14:54:59","",""
"1111","120","300","","",NULL,"","2025-10-18 14:54:59","",""
"1112","120","100","","",NULL,"","2025-10-18 14:54:59","",""
"1113","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1114","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1115","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1116","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1117","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1118","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1119","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1120","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1121","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1122","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1123","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1124","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1125","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1126","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1127","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1128","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1129","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1130","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1131","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1132","121","300","","",NULL,"","2025-10-18 14:54:59","",""
"1133","122","500","","",NULL,"","2025-10-18 14:54:59","",""
"1134","122","500","","",NULL,"","2025-10-18 14:54:59","",""
"1135","122","500","","",NULL,"","2025-10-18 14:54:59","",""
"1136","122","500","","",NULL,"","2025-10-18 14:54:59","",""
"1137","122","500","","",NULL,"","2025-10-18 14:54:59","",""
"1138","122","500","","",NULL,"","2025-10-18 14:54:59","",""
"1139","123","500","","",NULL,"","2025-10-18 14:54:59","",""
"1140","124","300","","",NULL,"","2025-10-18 14:54:59","",""
"1141","124","300","","",NULL,"","2025-10-18 14:54:59","",""
"1142","124","300","","",NULL,"","2025-10-18 14:54:59","",""
"1143","124","300","","",NULL,"","2025-10-18 14:54:59","",""
"1144","124","300","","",NULL,"","2025-10-18 14:54:59","",""
"1145","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1146","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1147","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1148","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1149","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1150","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1151","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1152","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1153","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1154","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1155","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1156","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1157","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1158","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1159","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1160","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1161","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1162","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1163","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1164","125","300","","",NULL,"","2025-10-18 14:54:59","",""
"1165","126","500","","",NULL,"","2025-10-18 14:54:59","",""
"1166","126","500","","",NULL,"","2025-10-18 14:54:59","",""
"1167","126","500","","",NULL,"","2025-10-18 14:54:59","",""
"1168","126","500","","",NULL,"","2025-10-18 14:54:59","",""
"1169","126","500","","",NULL,"","2025-10-18 14:54:59","",""
"1170","126","500","","",NULL,"","2025-10-18 14:54:59","",""
"1171","126","500","","",NULL,"","2025-10-18 14:54:59","",""
"1172","126","500","","",NULL,"","2025-10-18 14:54:59","",""
"1173","126","500","","",NULL,"","2025-10-18 14:54:59","",""
"1174","126","500","","",NULL,"","2025-10-18 14:54:59","",""
"1176","127","300","","",NULL,"","2025-10-18 14:54:59","",""
"1177","127","300","","",NULL,"","2025-10-18 14:54:59","",""
"1178","127","300","","",NULL,"","2025-10-18 14:54:59","",""
"1179","127","300","","",NULL,"","2025-10-18 14:54:59","",""
"1180","127","300","","",NULL,"","2025-10-18 14:54:59","",""
