"id","date","product_id","quantity","description","status","tags","created_by","created_at","updated_at","deleted_at"
"411","2025/08/03","140310031","800","","",NULL,"","2025-10-19 11:10:32","",""
"412","2025/08/03","140310071","1200","","",NULL,"","2025-10-19 11:10:32","",""
"413","2025/08/03","140450047","400","","",NULL,"","2025-10-19 11:10:32","",""
"414","2025/08/03","140550019","214","","",NULL,"","2025-10-19 11:10:32","",""
"415","2025/08/03","140530039","173","","",NULL,"","2025-10-19 11:10:32","",""
"416","2025/08/04","140310007","1200","","",NULL,"","2025-10-19 11:10:32","",""
"417","2025/08/04","140310031","500","","",NULL,"","2025-10-19 11:10:32","",""
"418","2025/08/04","140310071","1700","","",NULL,"","2025-10-19 11:10:32","",""
"419","2025/08/04","140450047","100","","",NULL,"","2025-10-19 11:10:32","",""
"420","2025/08/05","140310007","900","","",NULL,"","2025-10-19 11:10:32","",""
"421","2025/08/05","140310031","600","","",NULL,"","2025-10-19 11:10:32","",""
"422","2025/08/05","140310071","850","","",NULL,"","2025-10-19 11:10:32","",""
"423","2025/08/05","140450047","500","","",NULL,"","2025-10-19 11:10:32","",""
"424","2025/08/06","140310007","1400","","",NULL,"","2025-10-19 11:10:32","",""
"425","2025/08/06","140310031","700","","",NULL,"","2025-10-19 11:10:32","",""
"426","2025/08/06","140310083","250","","",NULL,"","2025-10-19 11:10:32","",""
"427","2025/08/06","140450047","750","","",NULL,"","2025-10-19 11:10:32","",""
"428","2025/08/09","140310007","600","","",NULL,"","2025-10-19 11:10:32","",""
"429","2025/08/09","140310031","300","","",NULL,"","2025-10-19 11:10:32","",""
"430","2025/08/09","140310071","550","","",NULL,"","2025-10-19 11:10:32","",""
"431","2025/08/09","140310083","600","","",NULL,"","2025-10-19 11:10:32","",""
"432","2025/08/09","140450047","800","","",NULL,"","2025-10-19 11:10:32","",""
"433","2025/08/10","140310007","750","","",NULL,"","2025-10-19 11:10:32","",""
"434","2025/08/10","140310031","1100","","",NULL,"","2025-10-19 11:10:32","",""
"435","2025/08/10","140310071","300","","",NULL,"","2025-10-19 11:10:32","",""
"436","2025/08/10","140450047","550","","",NULL,"","2025-10-19 11:10:32","",""
"437","2025/08/10","140640007","150","","",NULL,"","2025-10-19 11:10:32","",""
"438","2025/08/11","140010255","300","","",NULL,"","2025-10-19 11:10:32","",""
"439","2025/08/11","140310007","1100","","",NULL,"","2025-10-19 11:10:32","",""
"440","2025/08/11","140310071","1500","","",NULL,"","2025-10-19 11:10:32","",""
"441","2025/08/11","140310083","50","","",NULL,"","2025-10-19 11:10:32","",""
"442","2025/08/11","140450047","650","","",NULL,"","2025-10-19 11:10:32","",""
"443","2025/08/12","140010255","400","","",NULL,"","2025-10-19 11:10:32","",""
"444","2025/08/12","140310007","1450","","",NULL,"","2025-10-19 11:10:32","",""
"445","2025/08/12","140310031","500","","",NULL,"","2025-10-19 11:10:32","",""
"446","2025/08/12","140310071","1500","","",NULL,"","2025-10-19 11:10:32","",""
"447","2025/08/13","140310007","150","","",NULL,"","2025-10-19 11:10:32","",""
"448","2025/08/13","140310031","600","","",NULL,"","2025-10-19 11:10:32","",""
"449","2025/08/13","140310071","1500","","",NULL,"","2025-10-19 11:10:32","",""
"450","2025/08/13","140450047","1750","","",NULL,"","2025-10-19 11:10:32","",""
"451","2025/08/16","140310071","3000","","",NULL,"","2025-10-19 11:10:32","",""
"452","2025/08/16","140450047","750","","",NULL,"","2025-10-19 11:10:32","",""
"453","2025/08/17","140010117","75","","",NULL,"","2025-10-19 11:10:32","",""
"454","2025/08/17","140010230","400","","",NULL,"","2025-10-19 11:10:32","",""
"455","2025/08/17","140310007","2700","","",NULL,"","2025-10-19 11:10:32","",""
"456","2025/08/17","140310031","700","","",NULL,"","2025-10-19 11:10:32","",""
"458","2025/08/18","140310007","1650","","",NULL,"","2025-10-19 11:10:32","",""
"459","2025/08/18","140310031","800","","",NULL,"","2025-10-19 11:10:32","",""
"460","2025/08/18","140310071","700","","",NULL,"","2025-10-19 11:10:32","",""
"461","2025/08/18","140450047","600","","",NULL,"","2025-10-19 11:10:32","",""
"462","2025/08/19","140310007","1100","","",NULL,"","2025-10-19 11:10:32","",""
"463","2025/08/19","140310031","50","","",NULL,"","2025-10-19 11:10:32","",""
"464","2025/08/19","140310071","2200","","",NULL,"","2025-10-19 11:10:32","",""
"465","2025/08/19","140450047","200","","",NULL,"","2025-10-19 11:10:32","",""
"466","2025/08/20","140010117","750","","",NULL,"","2025-10-19 11:10:32","",""
"467","2025/08/20","140010230","10","","",NULL,"","2025-10-19 11:10:32","",""
"468","2025/08/20","140310007","1800","","",NULL,"","2025-10-19 11:10:32","",""
"469","2025/08/23","140010117","1500","","",NULL,"","2025-10-19 11:10:32","",""
"470","2025/08/23","140310007","1200","","",NULL,"","2025-10-19 11:10:32","",""
"471","2025/08/23","140310083","100","","",NULL,"","2025-10-19 11:10:32","",""
"472","2025/08/25","140010117","75","","",NULL,"","2025-10-19 11:10:32","",""
"473","2025/08/25","140010230","500","","",NULL,"","2025-10-19 11:10:32","",""
"474","2025/08/25","140310007","1100","","",NULL,"","2025-10-19 11:10:32","",""
"475","2025/08/25","140310071","200","","",NULL,"","2025-10-19 11:10:32","",""
"476","2025/08/26","140010117","375","","",NULL,"","2025-10-19 11:10:32","",""
"477","2025/08/26","140010230","500","","",NULL,"","2025-10-19 11:10:32","",""
"478","2025/08/26","140310007","200","","",NULL,"","2025-10-19 11:10:32","",""
"479","2025/08/26","140450047","1500","","",NULL,"","2025-10-19 11:10:32","",""
"480","2025/08/27","140010117","225","","",NULL,"","2025-10-19 11:10:32","",""
"481","2025/08/27","140010230","1000","","",NULL,"","2025-10-19 11:10:32","",""
"482","2025/08/27","140010255","900","","",NULL,"","2025-10-19 11:10:32","",""
"483","2025/08/27","140310096","300","","",NULL,"","2025-10-19 11:10:32","",""
"484","2025/08/27","140450047","200","","",NULL,"","2025-10-19 11:10:32","",""
"485","2025/08/30","140010230","950","","",NULL,"","2025-10-19 11:10:32","",""
"486","2025/08/30","140010255","675","","",NULL,"","2025-10-19 11:10:32","",""
"487","2025/08/30","140310007","1700","","",NULL,"","2025-10-19 11:10:32","",""
"488","2025/08/30","140310031","50","","",NULL,"","2025-10-19 11:10:32","",""
"489","2025/08/31","140010117","1500","","",NULL,"","2025-10-19 11:10:32","",""
"490","2025/08/31","140010230","200","","",NULL,"","2025-10-19 11:10:32","",""
"491","2025/08/31","140030039","800","","",NULL,"","2025-10-19 11:10:32","",""
"492","2025/08/31","140310007","900","","",NULL,"","2025-10-19 11:10:32","",""
"493","2025/09/02","140010230","300","","",NULL,"","2025-10-19 11:10:32","",""
"494","2025/09/02","140030039","600","","",NULL,"","2025-10-19 11:10:32","",""
"495","2025/09/02","140310007","1500","","",NULL,"","2025-10-19 11:10:32","",""
"496","2025/09/02","140310096","1500","","",NULL,"","2025-10-19 11:10:32","",""
"497","2025/09/02","140450047","135","","",NULL,"","2025-10-19 11:10:32","",""
